token_length,over_512,excess_tokens
469,False,0
435,False,0
443,False,0
456,False,0
22,False,0
522,True,10
540,True,28
436,False,0
4426,True,3914
363,False,0
589,True,77
80,False,0
458,False,0
573,True,61
89,False,0
377,False,0
523,True,11
755,True,243
119,False,0
763,True,251
362,False,0
60,False,0
400,False,0
794,True,282
220,False,0
514,True,2
102,False,0
803,True,291
149,False,0
696,True,184
635,True,123
582,True,70
813,True,301
662,True,150
45,False,0
304,False,0
741,True,229
292,False,0
178,False,0
1204,True,692
609,True,97
210,False,0
123,False,0
741,True,229
500,False,0
118,False,0
686,True,174
227,False,0
356,False,0
631,True,119
105,False,0
508,False,0
470,False,0
468,False,0
668,True,156
1167,True,655
182,False,0
498,False,0
404,False,0
336,False,0
299,False,0
1027,True,515
918,True,406
544,True,32
2217,True,1705
374,False,0
38,False,0
525,True,13
541,True,29
107,False,0
396,False,0
648,True,136
636,True,124
513,True,1
655,True,143
562,True,50
370,False,0
499,False,0
147,False,0
195,False,0
1008,True,496
658,True,146
790,True,278
1024,True,512
250,False,0
102,False,0
277,False,0
89,False,0
795,True,283
341,False,0
536,True,24
346,False,0
673,True,161
509,False,0
95,False,0
409,False,0
1253,True,741
637,True,125
671,True,159
119,False,0
444,False,0
840,True,328
140,False,0
380,False,0
354,False,0
442,False,0
317,False,0
495,False,0
353,False,0
759,True,247
252,False,0
466,False,0
483,False,0
467,False,0
494,False,0
682,True,170
140,False,0
436,False,0
481,False,0
80,False,0
166,False,0
350,False,0
376,False,0
514,True,2
1140,True,628
561,True,49
370,False,0
641,True,129
1260,True,748
1367,True,855
417,False,0
981,True,469
368,False,0
517,True,5
229,False,0
91,False,0
1253,True,741
96,False,0
397,False,0
268,False,0
2523,True,2011
870,True,358
115,False,0
176,False,0
399,False,0
401,False,0
438,False,0
511,False,0
695,True,183
567,True,55
1810,True,1298
350,False,0
310,False,0
563,True,51
868,True,356
255,False,0
407,False,0
1155,True,643
226,False,0
725,True,213
167,False,0
678,True,166
1003,True,491
464,False,0
717,True,205
448,False,0
121,False,0
532,True,20
297,False,0
1307,True,795
371,False,0
186,False,0
135,False,0
544,True,32
649,True,137
527,True,15
577,True,65
139,False,0
506,False,0
499,False,0
403,False,0
497,False,0
628,True,116
459,False,0
557,True,45
525,True,13
160,False,0
181,False,0
505,False,0
249,False,0
351,False,0
585,True,73
550,True,38
125,False,0
883,True,371
2255,True,1743
424,False,0
1029,True,517
1439,True,927
337,False,0
52,False,0
662,True,150
320,False,0
285,False,0
418,False,0
692,True,180
385,False,0
431,False,0
479,False,0
833,True,321
661,True,149
374,False,0
98,False,0
91,False,0
431,False,0
537,True,25
226,False,0
514,True,2
334,False,0
871,True,359
598,True,86
875,True,363
68,False,0
505,False,0
475,False,0
386,False,0
220,False,0
505,False,0
109,False,0
86,False,0
506,False,0
429,False,0
259,False,0
316,False,0
601,True,89
124,False,0
671,True,159
460,False,0
267,False,0
386,False,0
171,False,0
304,False,0
973,True,461
1060,True,548
746,True,234
911,True,399
415,False,0
1252,True,740
91,False,0
824,True,312
485,False,0
728,True,216
804,True,292
557,True,45
955,True,443
807,True,295
111,False,0
138,False,0
494,False,0
426,False,0
539,True,27
707,True,195
201,False,0
340,False,0
138,False,0
684,True,172
160,False,0
755,True,243
398,False,0
288,False,0
431,False,0
496,False,0
332,False,0
374,False,0
470,False,0
775,True,263
542,True,30
852,True,340
374,False,0
822,True,310
260,False,0
33,False,0
561,True,49
60,False,0
367,False,0
485,False,0
532,True,20
1257,True,745
693,True,181
538,True,26
412,False,0
446,False,0
377,False,0
386,False,0
816,True,304
507,False,0
427,False,0
442,False,0
386,False,0
573,True,61
152,False,0
651,True,139
405,False,0
788,True,276
172,False,0
1083,True,571
769,True,257
888,True,376
478,False,0
509,False,0
803,True,291
859,True,347
515,True,3
479,False,0
486,False,0
538,True,26
472,False,0
1194,True,682
1468,True,956
477,False,0
245,False,0
626,True,114
323,False,0
420,False,0
434,False,0
504,False,0
5007,True,4495
461,False,0
1091,True,579
123,False,0
932,True,420
448,False,0
795,True,283
268,False,0
87,False,0
418,False,0
897,True,385
418,False,0
571,True,59
99,False,0
734,True,222
885,True,373
372,False,0
704,True,192
1028,True,516
904,True,392
221,False,0
844,True,332
157,False,0
864,True,352
62,False,0
848,True,336
718,True,206
429,False,0
1164,True,652
522,True,10
176,False,0
1121,True,609
816,True,304
1026,True,514
116,False,0
20,False,0
110,False,0
965,True,453
389,False,0
474,False,0
340,False,0
779,True,267
77,False,0
425,False,0
541,True,29
588,True,76
86,False,0
330,False,0
1462,True,950
144,False,0
434,False,0
1354,True,842
443,False,0
67,False,0
541,True,29
1437,True,925
94,False,0
1047,True,535
449,False,0
519,True,7
137,False,0
283,False,0
1433,True,921
580,True,68
572,True,60
134,False,0
92,False,0
193,False,0
366,False,0
584,True,72
533,True,21
273,False,0
237,False,0
120,False,0
94,False,0
279,False,0
120,False,0
97,False,0
657,True,145
476,False,0
220,False,0
184,False,0
586,True,74
479,False,0
505,False,0
22,False,0
554,True,42
576,True,64
459,False,0
794,True,282
139,False,0
386,False,0
289,False,0
639,True,127
1235,True,723
60,False,0
459,False,0
517,True,5
453,False,0
921,True,409
140,False,0
568,True,56
379,False,0
977,True,465
91,False,0
674,True,162
723,True,211
506,False,0
109,False,0
513,True,1
132,False,0
1084,True,572
296,False,0
823,True,311
854,True,342
615,True,103
716,True,204
559,True,47
371,False,0
465,False,0
367,False,0
668,True,156
188,False,0
294,False,0
317,False,0
353,False,0
908,True,396
440,False,0
575,True,63
161,False,0
387,False,0
226,False,0
322,False,0
498,False,0
429,False,0
723,True,211
483,False,0
388,False,0
442,False,0
790,True,278
349,False,0
159,False,0
410,False,0
269,False,0
717,True,205
606,True,94
339,False,0
390,False,0
318,False,0
455,False,0
146,False,0
500,False,0
600,True,88
509,False,0
287,False,0
268,False,0
410,False,0
618,True,106
911,True,399
125,False,0
457,False,0
1092,True,580
23,False,0
639,True,127
559,True,47
705,True,193
1164,True,652
497,False,0
400,False,0
557,True,45
325,False,0
107,False,0
94,False,0
130,False,0
433,False,0
396,False,0
384,False,0
92,False,0
1179,True,667
20,False,0
126,False,0
547,True,35
415,False,0
335,False,0
981,True,469
135,False,0
164,False,0
937,True,425
560,True,48
117,False,0
366,False,0
173,False,0
538,True,26
464,False,0
458,False,0
524,True,12
692,True,180
96,False,0
541,True,29
247,False,0
41,False,0
42,False,0
693,True,181
834,True,322
506,False,0
133,False,0
631,True,119
409,False,0
381,False,0
427,False,0
401,False,0
383,False,0
610,True,98
384,False,0
152,False,0
49,False,0
473,False,0
79,False,0
980,True,468
564,True,52
127,False,0
34,False,0
189,False,0
116,False,0
973,True,461
344,False,0
619,True,107
532,True,20
488,False,0
709,True,197
111,False,0
453,False,0
569,True,57
102,False,0
292,False,0
17,False,0
710,True,198
604,True,92
262,False,0
660,True,148
300,False,0
102,False,0
559,True,47
1118,True,606
439,False,0
739,True,227
143,False,0
553,True,41
661,True,149
131,False,0
517,True,5
438,False,0
906,True,394
582,True,70
393,False,0
518,True,6
412,False,0
410,False,0
934,True,422
92,False,0
630,True,118
1754,True,1242
761,True,249
428,False,0
499,False,0
715,True,203
378,False,0
817,True,305
289,False,0
872,True,360
788,True,276
398,False,0
17,False,0
35,False,0
171,False,0
150,False,0
38,False,0
498,False,0
488,False,0
680,True,168
465,False,0
741,True,229
548,True,36
522,True,10
326,False,0
390,False,0
578,True,66
485,False,0
77,False,0
90,False,0
493,False,0
430,False,0
828,True,316
697,True,185
544,True,32
562,True,50
520,True,8
513,True,1
425,False,0
305,False,0
326,False,0
161,False,0
412,False,0
99,False,0
275,False,0
456,False,0
88,False,0
758,True,246
308,False,0
682,True,170
876,True,364
399,False,0
776,True,264
941,True,429
528,True,16
480,False,0
548,True,36
32,False,0
574,True,62
226,False,0
396,False,0
225,False,0
390,False,0
1221,True,709
153,False,0
516,True,4
524,True,12
147,False,0
92,False,0
124,False,0
533,True,21
359,False,0
85,False,0
512,False,0
885,True,373
521,True,9
305,False,0
396,False,0
713,True,201
748,True,236
109,False,0
635,True,123
195,False,0
401,False,0
1297,True,785
383,False,0
1240,True,728
542,True,30
579,True,67
166,False,0
900,True,388
78,False,0
117,False,0
23,False,0
713,True,201
335,False,0
1038,True,526
202,False,0
327,False,0
1045,True,533
73,False,0
1695,True,1183
61,False,0
501,False,0
130,False,0
496,False,0
379,False,0
327,False,0
439,False,0
985,True,473
556,True,44
571,True,59
1307,True,795
691,True,179
812,True,300
386,False,0
683,True,171
137,False,0
1165,True,653
283,False,0
1027,True,515
460,False,0
1080,True,568
206,False,0
155,False,0
995,True,483
134,False,0
424,False,0
309,False,0
208,False,0
251,False,0
38,False,0
230,False,0
422,False,0
435,False,0
344,False,0
824,True,312
408,False,0
343,False,0
441,False,0
471,False,0
201,False,0
284,False,0
702,True,190
1589,True,1077
193,False,0
491,False,0
775,True,263
773,True,261
132,False,0
294,False,0
615,True,103
480,False,0
505,False,0
501,False,0
1200,True,688
516,True,4
1450,True,938
278,False,0
633,True,121
626,True,114
245,False,0
223,False,0
660,True,148
941,True,429
85,False,0
335,False,0
190,False,0
166,False,0
135,False,0
495,False,0
20,False,0
431,False,0
170,False,0
534,True,22
414,False,0
485,False,0
87,False,0
1264,True,752
621,True,109
315,False,0
128,False,0
204,False,0
323,False,0
214,False,0
221,False,0
687,True,175
148,False,0
806,True,294
254,False,0
44,False,0
454,False,0
326,False,0
644,True,132
874,True,362
496,False,0
83,False,0
976,True,464
459,False,0
213,False,0
96,False,0
468,False,0
1207,True,695
126,False,0
635,True,123
429,False,0
501,False,0
316,False,0
26,False,0
1000,True,488
332,False,0
345,False,0
542,True,30
1583,True,1071
25,False,0
110,False,0
595,True,83
535,True,23
635,True,123
101,False,0
1124,True,612
388,False,0
180,False,0
266,False,0
135,False,0
754,True,242
444,False,0
145,False,0
539,True,27
116,False,0
557,True,45
20,False,0
539,True,27
202,False,0
27,False,0
858,True,346
978,True,466
744,True,232
327,False,0
692,True,180
553,True,41
162,False,0
141,False,0
463,False,0
53,False,0
1514,True,1002
305,False,0
920,True,408
513,True,1
19,False,0
1557,True,1045
109,False,0
174,False,0
113,False,0
1464,True,952
282,False,0
4763,True,4251
427,False,0
1093,True,581
274,False,0
272,False,0
528,True,16
1231,True,719
301,False,0
425,False,0
541,True,29
621,True,109
93,False,0
180,False,0
22,False,0
1566,True,1054
974,True,462
864,True,352
1156,True,644
554,True,42
123,False,0
63,False,0
702,True,190
543,True,31
91,False,0
467,False,0
616,True,104
583,True,71
136,False,0
368,False,0
441,False,0
168,False,0
449,False,0
587,True,75
382,False,0
253,False,0
23,False,0
502,False,0
751,True,239
42,False,0
670,True,158
603,True,91
341,False,0
373,False,0
170,False,0
131,False,0
128,False,0
235,False,0
807,True,295
458,False,0
81,False,0
516,True,4
749,True,237
314,False,0
864,True,352
313,False,0
854,True,342
782,True,270
680,True,168
908,True,396
1094,True,582
143,False,0
97,False,0
362,False,0
1080,True,568
272,False,0
340,False,0
580,True,68
120,False,0
169,False,0
379,False,0
117,False,0
191,False,0
274,False,0
622,True,110
697,True,185
174,False,0
452,False,0
158,False,0
424,False,0
136,False,0
5820,True,5308
107,False,0
461,False,0
330,False,0
535,True,23
517,True,5
412,False,0
361,False,0
135,False,0
201,False,0
469,False,0
190,False,0
349,False,0
425,False,0
1299,True,787
926,True,414
1075,True,563
797,True,285
783,True,271
109,False,0
458,False,0
440,False,0
300,False,0
446,False,0
656,True,144
396,False,0
158,False,0
1413,True,901
35,False,0
580,True,68
698,True,186
401,False,0
297,False,0
492,False,0
535,True,23
568,True,56
1250,True,738
522,True,10
200,False,0
525,True,13
596,True,84
704,True,192
172,False,0
315,False,0
364,False,0
588,True,76
659,True,147
1297,True,785
138,False,0
110,False,0
549,True,37
1156,True,644
2227,True,1715
132,False,0
106,False,0
577,True,65
415,False,0
370,False,0
471,False,0
317,False,0
483,False,0
825,True,313
508,False,0
416,False,0
1032,True,520
316,False,0
503,False,0
736,True,224
284,False,0
521,True,9
491,False,0
378,False,0
1824,True,1312
334,False,0
501,False,0
303,False,0
581,True,69
739,True,227
275,False,0
453,False,0
85,False,0
172,False,0
740,True,228
127,False,0
461,False,0
654,True,142
730,True,218
305,False,0
589,True,77
515,True,3
520,True,8
1204,True,692
979,True,467
560,True,48
478,False,0
527,True,15
562,True,50
393,False,0
389,False,0
390,False,0
478,False,0
451,False,0
543,True,31
1460,True,948
333,False,0
723,True,211
66,False,0
336,False,0
143,False,0
525,True,13
842,True,330
1076,True,564
672,True,160
268,False,0
335,False,0
297,False,0
201,False,0
605,True,93
409,False,0
548,True,36
577,True,65
106,False,0
649,True,137
289,False,0
299,False,0
284,False,0
661,True,149
384,False,0
535,True,23
669,True,157
632,True,120
159,False,0
1008,True,496
25,False,0
25,False,0
465,False,0
437,False,0
541,True,29
61,False,0
165,False,0
593,True,81
406,False,0
254,False,0
157,False,0
1792,True,1280
320,False,0
479,False,0
115,False,0
228,False,0
512,False,0
223,False,0
376,False,0
176,False,0
311,False,0
112,False,0
492,False,0
370,False,0
941,True,429
116,False,0
99,False,0
911,True,399
801,True,289
514,True,2
52,False,0
410,False,0
1393,True,881
386,False,0
843,True,331
259,False,0
30,False,0
497,False,0
405,False,0
378,False,0
505,False,0
853,True,341
277,False,0
361,False,0
307,False,0
739,True,227
583,True,71
465,False,0
22,False,0
724,True,212
355,False,0
170,False,0
729,True,217
400,False,0
385,False,0
20,False,0
471,False,0
264,False,0
592,True,80
272,False,0
1547,True,1035
282,False,0
417,False,0
374,False,0
774,True,262
1526,True,1014
568,True,56
23,False,0
475,False,0
94,False,0
821,True,309
375,False,0
377,False,0
531,True,19
752,True,240
1035,True,523
554,True,42
869,True,357
103,False,0
91,False,0
62,False,0
161,False,0
634,True,122
518,True,6
384,False,0
190,False,0
829,True,317
108,False,0
271,False,0
362,False,0
661,True,149
336,False,0
444,False,0
331,False,0
140,False,0
646,True,134
979,True,467
331,False,0
781,True,269
136,False,0
340,False,0
751,True,239
915,True,403
426,False,0
523,True,11
573,True,61
410,False,0
752,True,240
172,False,0
262,False,0
353,False,0
488,False,0
676,True,164
83,False,0
365,False,0
975,True,463
563,True,51
151,False,0
172,False,0
1389,True,877
722,True,210
486,False,0
30,False,0
638,True,126
279,False,0
366,False,0
276,False,0
411,False,0
311,False,0
138,False,0
168,False,0
872,True,360
429,False,0
334,False,0
538,True,26
194,False,0
916,True,404
123,False,0
518,True,6
576,True,64
434,False,0
482,False,0
53,False,0
158,False,0
134,False,0
647,True,135
347,False,0
952,True,440
736,True,224
1173,True,661
605,True,93
295,False,0
546,True,34
540,True,28
359,False,0
52,False,0
689,True,177
76,False,0
361,False,0
420,False,0
378,False,0
95,False,0
1083,True,571
569,True,57
519,True,7
39,False,0
343,False,0
98,False,0
291,False,0
489,False,0
541,True,29
1426,True,914
449,False,0
231,False,0
515,True,3
266,False,0
665,True,153
875,True,363
26,False,0
469,False,0
521,True,9
769,True,257
239,False,0
953,True,441
505,False,0
6233,True,5721
356,False,0
1487,True,975
1255,True,743
737,True,225
211,False,0
178,False,0
928,True,416
533,True,21
701,True,189
471,False,0
611,True,99
199,False,0
407,False,0
286,False,0
495,False,0
673,True,161
146,False,0
213,False,0
102,False,0
575,True,63
571,True,59
51,False,0
371,False,0
582,True,70
317,False,0
443,False,0
329,False,0
392,False,0
902,True,390
1536,True,1024
343,False,0
69,False,0
2169,True,1657
23,False,0
334,False,0
557,True,45
344,False,0
470,False,0
790,True,278
866,True,354
146,False,0
434,False,0
383,False,0
318,False,0
584,True,72
109,False,0
1243,True,731
583,True,71
913,True,401
145,False,0
709,True,197
126,False,0
410,False,0
486,False,0
23,False,0
558,True,46
777,True,265
166,False,0
392,False,0
168,False,0
65,False,0
664,True,152
61,False,0
965,True,453
434,False,0
1575,True,1063
585,True,73
541,True,29
569,True,57
1003,True,491
1006,True,494
623,True,111
119,False,0
458,False,0
371,False,0
437,False,0
399,False,0
676,True,164
909,True,397
545,True,33
818,True,306
441,False,0
184,False,0
423,False,0
222,False,0
469,False,0
33,False,0
256,False,0
722,True,210
356,False,0
868,True,356
488,False,0
267,False,0
741,True,229
706,True,194
862,True,350
515,True,3
464,False,0
929,True,417
451,False,0
69,False,0
137,False,0
269,False,0
138,False,0
168,False,0
187,False,0
240,False,0
446,False,0
349,False,0
442,False,0
402,False,0
552,True,40
480,False,0
562,True,50
343,False,0
637,True,125
357,False,0
107,False,0
860,True,348
16,False,0
541,True,29
443,False,0
175,False,0
773,True,261
177,False,0
99,False,0
681,True,169
382,False,0
1110,True,598
110,False,0
586,True,74
335,False,0
131,False,0
694,True,182
468,False,0
624,True,112
186,False,0
294,False,0
285,False,0
409,False,0
378,False,0
384,False,0
518,True,6
889,True,377
1236,True,724
747,True,235
646,True,134
441,False,0
289,False,0
541,True,29
705,True,193
618,True,106
781,True,269
781,True,269
808,True,296
151,False,0
444,False,0
109,False,0
87,False,0
98,False,0
200,False,0
106,False,0
117,False,0
159,False,0
491,False,0
111,False,0
133,False,0
487,False,0
15,False,0
1988,True,1476
487,False,0
443,False,0
136,False,0
546,True,34
1612,True,1100
100,False,0
364,False,0
406,False,0
1421,True,909
503,False,0
250,False,0
343,False,0
526,True,14
718,True,206
642,True,130
404,False,0
542,True,30
949,True,437
475,False,0
1433,True,921
1276,True,764
690,True,178
865,True,353
646,True,134
674,True,162
218,False,0
501,False,0
578,True,66
125,False,0
539,True,27
423,False,0
384,False,0
632,True,120
106,False,0
266,False,0
518,True,6
1319,True,807
1358,True,846
100,False,0
85,False,0
485,False,0
501,False,0
395,False,0
546,True,34
171,False,0
29,False,0
532,True,20
497,False,0
491,False,0
524,True,12
470,False,0
495,False,0
79,False,0
404,False,0
90,False,0
657,True,145
147,False,0
595,True,83
969,True,457
500,False,0
449,False,0
661,True,149
661,True,149
1788,True,1276
144,False,0
249,False,0
689,True,177
418,False,0
362,False,0
497,False,0
1130,True,618
501,False,0
423,False,0
761,True,249
396,False,0
1084,True,572
396,False,0
384,False,0
527,True,15
307,False,0
1133,True,621
372,False,0
155,False,0
266,False,0
388,False,0
161,False,0
81,False,0
925,True,413
736,True,224
146,False,0
151,False,0
443,False,0
139,False,0
521,True,9
649,True,137
179,False,0
279,False,0
26,False,0
437,False,0
443,False,0
644,True,132
979,True,467
458,False,0
80,False,0
434,False,0
393,False,0
608,True,96
106,False,0
1827,True,1315
179,False,0
1128,True,616
557,True,45
75,False,0
428,False,0
432,False,0
972,True,460
149,False,0
578,True,66
666,True,154
466,False,0
515,True,3
321,False,0
317,False,0
838,True,326
533,True,21
174,False,0
590,True,78
529,True,17
515,True,3
357,False,0
515,True,3
252,False,0
164,False,0
611,True,99
408,False,0
734,True,222
145,False,0
270,False,0
543,True,31
467,False,0
77,False,0
708,True,196
259,False,0
753,True,241
446,False,0
866,True,354
123,False,0
128,False,0
320,False,0
160,False,0
555,True,43
61,False,0
809,True,297
312,False,0
307,False,0
44,False,0
766,True,254
585,True,73
477,False,0
333,False,0
426,False,0
562,True,50
453,False,0
161,False,0
715,True,203
362,False,0
837,True,325
456,False,0
656,True,144
473,False,0
460,False,0
614,True,102
510,False,0
555,True,43
345,False,0
688,True,176
450,False,0
266,False,0
634,True,122
522,True,10
807,True,295
136,False,0
575,True,63
366,False,0
697,True,185
420,False,0
1059,True,547
401,False,0
307,False,0
625,True,113
759,True,247
516,True,4
136,False,0
818,True,306
568,True,56
448,False,0
1122,True,610
639,True,127
98,False,0
175,False,0
484,False,0
217,False,0
507,False,0
957,True,445
439,False,0
171,False,0
356,False,0
585,True,73
791,True,279
136,False,0
507,False,0
586,True,74
262,False,0
495,False,0
591,True,79
762,True,250
805,True,293
291,False,0
438,False,0
427,False,0
305,False,0
128,False,0
974,True,462
888,True,376
465,False,0
404,False,0
482,False,0
733,True,221
312,False,0
831,True,319
1061,True,549
113,False,0
244,False,0
594,True,82
428,False,0
510,False,0
746,True,234
538,True,26
562,True,50
282,False,0
221,False,0
351,False,0
510,False,0
398,False,0
425,False,0
1123,True,611
467,False,0
431,False,0
386,False,0
681,True,169
483,False,0
572,True,60
83,False,0
534,True,22
464,False,0
292,False,0
115,False,0
1469,True,957
828,True,316
3086,True,2574
743,True,231
255,False,0
685,True,173
1552,True,1040
548,True,36
405,False,0
433,False,0
283,False,0
454,False,0
77,False,0
793,True,281
536,True,24
553,True,41
2058,True,1546
802,True,290
662,True,150
678,True,166
1418,True,906
160,False,0
479,False,0
364,False,0
569,True,57
116,False,0
1179,True,667
708,True,196
859,True,347
245,False,0
406,False,0
481,False,0
513,True,1
684,True,172
571,True,59
1208,True,696
824,True,312
415,False,0
366,False,0
307,False,0
412,False,0
582,True,70
418,False,0
585,True,73
420,False,0
486,False,0
398,False,0
955,True,443
511,False,0
425,False,0
752,True,240
502,False,0
616,True,104
1326,True,814
718,True,206
496,False,0
684,True,172
618,True,106
284,False,0
391,False,0
188,False,0
526,True,14
156,False,0
143,False,0
146,False,0
290,False,0
374,False,0
508,False,0
526,True,14
529,True,17
43,False,0
750,True,238
627,True,115
774,True,262
258,False,0
374,False,0
696,True,184
799,True,287
877,True,365
456,False,0
693,True,181
662,True,150
695,True,183
419,False,0
234,False,0
983,True,471
494,False,0
506,False,0
931,True,419
85,False,0
356,False,0
81,False,0
497,False,0
153,False,0
439,False,0
153,False,0
490,False,0
84,False,0
310,False,0
353,False,0
68,False,0
602,True,90
460,False,0
521,True,9
447,False,0
263,False,0
558,True,46
240,False,0
967,True,455
464,False,0
731,True,219
1594,True,1082
470,False,0
524,True,12
543,True,31
745,True,233
202,False,0
698,True,186
406,False,0
563,True,51
74,False,0
198,False,0
404,False,0
515,True,3
423,False,0
709,True,197
655,True,143
148,False,0
366,False,0
98,False,0
236,False,0
1419,True,907
382,False,0
684,True,172
655,True,143
411,False,0
670,True,158
631,True,119
108,False,0
370,False,0
114,False,0
1218,True,706
483,False,0
1307,True,795
322,False,0
505,False,0
935,True,423
976,True,464
1031,True,519
355,False,0
1318,True,806
150,False,0
635,True,123
165,False,0
398,False,0
658,True,146
430,False,0
1026,True,514
113,False,0
476,False,0
1297,True,785
544,True,32
475,False,0
208,False,0
661,True,149
114,False,0
138,False,0
403,False,0
141,False,0
368,False,0
334,False,0
1365,True,853
315,False,0
1046,True,534
815,True,303
860,True,348
550,True,38
124,False,0
108,False,0
427,False,0
513,True,1
112,False,0
983,True,471
104,False,0
118,False,0
200,False,0
686,True,174
652,True,140
332,False,0
758,True,246
196,False,0
540,True,28
690,True,178
249,False,0
491,False,0
436,False,0
273,False,0
491,False,0
1486,True,974
525,True,13
131,False,0
634,True,122
329,False,0
1326,True,814
400,False,0
754,True,242
741,True,229
759,True,247
1528,True,1016
572,True,60
658,True,146
629,True,117
814,True,302
253,False,0
85,False,0
438,False,0
21,False,0
630,True,118
635,True,123
178,False,0
667,True,155
316,False,0
439,False,0
533,True,21
446,False,0
700,True,188
626,True,114
334,False,0
599,True,87
463,False,0
609,True,97
439,False,0
828,True,316
528,True,16
507,False,0
859,True,347
1163,True,651
601,True,89
626,True,114
144,False,0
180,False,0
437,False,0
215,False,0
1372,True,860
430,False,0
692,True,180
406,False,0
110,False,0
652,True,140
787,True,275
94,False,0
139,False,0
279,False,0
300,False,0
360,False,0
333,False,0
432,False,0
808,True,296
492,False,0
315,False,0
337,False,0
1055,True,543
809,True,297
564,True,52
285,False,0
910,True,398
485,False,0
234,False,0
57,False,0
103,False,0
412,False,0
315,False,0
111,False,0
410,False,0
1033,True,521
1128,True,616
554,True,42
285,False,0
481,False,0
127,False,0
113,False,0
256,False,0
88,False,0
579,True,67
623,True,111
1108,True,596
617,True,105
802,True,290
1888,True,1376
868,True,356
439,False,0
94,False,0
447,False,0
508,False,0
578,True,66
450,False,0
471,False,0
250,False,0
121,False,0
284,False,0
600,True,88
234,False,0
444,False,0
489,False,0
1137,True,625
554,True,42
32,False,0
467,False,0
661,True,149
155,False,0
1135,True,623
262,False,0
543,True,31
761,True,249
525,True,13
87,False,0
432,False,0
120,False,0
402,False,0
568,True,56
1186,True,674
321,False,0
407,False,0
539,True,27
292,False,0
624,True,112
432,False,0
1127,True,615
520,True,8
664,True,152
612,True,100
574,True,62
684,True,172
1730,True,1218
281,False,0
401,False,0
50,False,0
697,True,185
742,True,230
132,False,0
359,False,0
110,False,0
1103,True,591
100,False,0
609,True,97
304,False,0
304,False,0
312,False,0
482,False,0
452,False,0
465,False,0
1332,True,820
674,True,162
299,False,0
549,True,37
982,True,470
466,False,0
366,False,0
528,True,16
343,False,0
858,True,346
470,False,0
785,True,273
320,False,0
46,False,0
598,True,86
1078,True,566
465,False,0
408,False,0
1511,True,999
567,True,55
189,False,0
747,True,235
656,True,144
98,False,0
691,True,179
441,False,0
337,False,0
1290,True,778
201,False,0
305,False,0
625,True,113
621,True,109
713,True,201
272,False,0
569,True,57
550,True,38
532,True,20
456,False,0
198,False,0
598,True,86
490,False,0
481,False,0
455,False,0
499,False,0
124,False,0
148,False,0
246,False,0
60,False,0
264,False,0
228,False,0
415,False,0
620,True,108
627,True,115
1897,True,1385
540,True,28
369,False,0
486,False,0
610,True,98
509,False,0
550,True,38
293,False,0
3583,True,3071
562,True,50
93,False,0
294,False,0
112,False,0
55,False,0
451,False,0
206,False,0
141,False,0
900,True,388
711,True,199
306,False,0
382,False,0
602,True,90
686,True,174
671,True,159
163,False,0
679,True,167
363,False,0
58,False,0
475,False,0
921,True,409
498,False,0
382,False,0
54,False,0
477,False,0
136,False,0
627,True,115
370,False,0
151,False,0
966,True,454
219,False,0
962,True,450
796,True,284
479,False,0
671,True,159
127,False,0
455,False,0
420,False,0
205,False,0
242,False,0
749,True,237
103,False,0
821,True,309
579,True,67
418,False,0
530,True,18
1979,True,1467
567,True,55
316,False,0
501,False,0
142,False,0
142,False,0
375,False,0
437,False,0
313,False,0
331,False,0
455,False,0
1045,True,533
343,False,0
631,True,119
417,False,0
1139,True,627
745,True,233
1521,True,1009
512,False,0
303,False,0
26,False,0
1000,True,488
436,False,0
3239,True,2727
515,True,3
247,False,0
619,True,107
492,False,0
420,False,0
121,False,0
152,False,0
83,False,0
445,False,0
136,False,0
719,True,207
125,False,0
156,False,0
470,False,0
520,True,8
56,False,0
530,True,18
1087,True,575
176,False,0
356,False,0
881,True,369
377,False,0
594,True,82
679,True,167
1636,True,1124
717,True,205
238,False,0
1044,True,532
351,False,0
538,True,26
767,True,255
440,False,0
105,False,0
432,False,0
108,False,0
319,False,0
591,True,79
1082,True,570
103,False,0
1313,True,801
101,False,0
163,False,0
441,False,0
760,True,248
759,True,247
561,True,49
592,True,80
633,True,121
351,False,0
358,False,0
497,False,0
143,False,0
636,True,124
381,False,0
304,False,0
452,False,0
667,True,155
128,False,0
493,False,0
599,True,87
103,False,0
161,False,0
451,False,0
775,True,263
473,False,0
428,False,0
185,False,0
361,False,0
91,False,0
76,False,0
133,False,0
109,False,0
137,False,0
654,True,142
535,True,23
199,False,0
519,True,7
402,False,0
163,False,0
402,False,0
167,False,0
651,True,139
611,True,99
230,False,0
828,True,316
1004,True,492
122,False,0
438,False,0
914,True,402
1501,True,989
452,False,0
538,True,26
448,False,0
281,False,0
1055,True,543
376,False,0
99,False,0
534,True,22
447,False,0
721,True,209
636,True,124
373,False,0
332,False,0
481,False,0
79,False,0
1450,True,938
828,True,316
607,True,95
653,True,141
586,True,74
38,False,0
656,True,144
216,False,0
325,False,0
380,False,0
513,True,1
212,False,0
401,False,0
494,False,0
648,True,136
712,True,200
501,False,0
364,False,0
946,True,434
1091,True,579
285,False,0
999,True,487
302,False,0
356,False,0
4542,True,4030
786,True,274
664,True,152
171,False,0
837,True,325
156,False,0
176,False,0
441,False,0
306,False,0
310,False,0
534,True,22
683,True,171
179,False,0
